affiliation,author_id
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57197791798
"Lang Origami, Alamo, CA  94507, United States",57197791798
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",57191995887
"Brigham Young University, United States",57191995887
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",57203240784
"Brigham Young University, United States",57203240784
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",57193574682
"Brigham Young University, United States",57193574682
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",57208784903
"Brigham Young University, United States",57208784903
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",56417117600
"Brigham Young University, United States",56417117600
"Sandia National Laboratories, United States",56417117600
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",57203245208
"Brigham Young University, United States",57203245208
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",57208771517
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",35621274900
"Brigham Young University, United States",35621274900
"Utah Valley University, United States",35621274900
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",55681652500
"Brigham Young University, United States",55681652500
"Computer Science Department, Brigham Young University, 3361 TMCB PO Box 26576, Provo, UT  84602-6576, United States",7003445799
"Brigham Young University, United States",7003445799
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",55855376400
"Patent Law Works LLP, Salt Lake City, UT  84111, United States",57126390100
"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",57214523209
"Department of Physiology and Developmental Biology, Brigham Young University, Provo, UT  84602, United States",57205509268
"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",57208845618
"Department of Physiology and Developmental Biology, Brigham Young University, Provo, UT  84602, United States",57205502574
"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",57205849200
"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",57205504743
"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",57207222602
"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",57205501457
"Roseman University of Health Sciences, College of Pharmacy, South Jordan, UT  84095, United States",57205504946
"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States",57205502490
"Roseman University of Health Sciences, College of Dental Medicine, South Jordan, UT  84095, United States, Department of Physiology and Developmental Biology, Brigham Young University, Provo, UT  84602, United States",7004339080
"Mechanical Engineering Department, University of South Florida, Tampa, FL  33620, United States",57200375892
"Manufacturing Engineering Department, Brigham Young University, Provo, UT  84602, United States",57193720916
"Manufacturing Engineering Technology, Brigham Young University, Provo, UT  84602, United States",57193720916
"Centre de Mise en Forme des Materiaux, Mines ParisTech, Sophia-Antipolis, 06904, France",6701421652
"Manufacturing Engineering Department, Brigham Young University, Provo, UT  84602, United States",57205270902
"Department of Electrical and Computer Engineering, University of Coimbra, Portugal",57209887692
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57205763350
"Brigham Young University, United States",57205763350
"Dept. of Civil and Environmental Engineering, Brigham Young Univ368 Clyde Building, Provo, UT  84602, United States",7004435321
"Department of Civil and Environmental Engineering, Brigham Young University - BYU, Provo, United States",7004435321
"Department of Civil and Environmental Engineering, Brigham Young University, Utah, United States",7004435321
"DCEE, Brigham Young University, Provo, 84602, United States",7004435321
"Dept. of Civil and Environmental Engineering, Brigham Young Univ368 Clyde BldgProvo, UT  84602, United States",7004435321
"Department of Civil and Environmental Engineering, Brigham Young University, 368 Clyde Building, Provo, UT  84602, United States",7004435321
"Brigham Young University, 368R Clyde Building, Provo, UT  84604, United States",7004435321
"Dept. of Civil Engineering, Federal Univ. of São Carlos, Rodovia Washington Luiz km 235, São Carlos, São Paulo, 13565-905, Brazil",56781290700
"Dept. of Civil Engineering, Federal Univ. of Sao Carlos, Rod. Washington Luís, km 235, SP-310, São Carlos, SP  13565-905, Brazil",56781290700
"Dept. of Civil Engineering, Federal Univ. of São Carlos, Rodovia Washington Luiz km 235, São Carlos, São Paulo, 13565-905, Brazil",36055605700
"Department of Civil Engineering, Federal University of São Carlos – UFSCar, São Carlos, Brazil",36055605700
"Department of Civil Engineering, Federal University of São Carlos - UFSCaR, São Carlos, Brazil",36055605700
"Dept. of Civil Engineering, Federal Univ. of Sao Carlos, Rod. Washington Luís, km 235, SP-310, São Carlos, SP  13565-905, Brazil",36055605700
"Dept. of Civil Engineering, São Paulo State UnivAlameda Bahia 550, Ilha Solteira, São Paulo, 15385-000, Brazil",16041305200
"Dept. of Civil Engineering, Sao Paulo State UnivAlameda Bahia, 550, Ilha Solteira, SP  13565-905, Brazil",16041305200
"Brigham Young University, Provo, UT, United States",57215322624
"Department of Manufacturing Engineering Technology, Brigham Young University, Provo, UT, United States",57204552603
"Department of Manufacturing Engineering Technology, Brigham Young University, Provo, UT, United States",57204551844
"Department of Manufacturing Engineering Technology, Brigham Young University, Provo, UT, United States",57204547933
"Qualified Rapid Products, West Jordan, UT, United States",57195217444
"Electrical and Computer Engineering Department, Brigham Young University, Provo, UT  84602, United States",57200690449
"Brigham Young University, Provo, UT, United States",57200690449
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57208717150
"Department of Mechanical Engineering, Brigham Young University, 435 CTB ProvoUT  84604, United States",57204091960
"Department of Civil and Environmental Engineering, Brigham Young University, Provo, UT  84602, United States",56353116200
"Dept. of Civil and Environmental Engineering, Brigham Young University, Provo, UT  84602, United States",56353116200
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",56353116200
"Marriott School of Management, Brigham Young University, Provo, UT  84602, United States",6603717022
"Dept. of Civil and Environmental Engineering, Brigham Young University, Provo, UT  84602, United States",6603717022
"Department of Mechanical Engineering, University of Houston, Houston, TX  77204-4006, United States, Materials Science and Engineering Program, University of Houston, Houston, TX  77204, United States, Advanced Manufacturing Institute (AMI), University of Houston, Houston, TX  77204, United States",57210923446
"Department of Mechanical Engineering, University of Houston, Houston, TX  77204-4006, United States, Advanced Manufacturing Institute (AMI), University of Houston, Houston, TX  77204, United States, Texas Center for Superconductivity at UH (TcSUH), University of Houston, Houston, TX  77204, United States",55652695700
"Department of Mechanical Engineering, University of Houston, Houston, TX  77204-4006, United States",57205329719
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57199801999
"Department of Mechanical Engineering, University of Houston, Houston, TX  77204-4006, United States, Advanced Manufacturing Institute (AMI), University of Houston, Houston, TX  77204, United States",57193242858
"Department of Mechanical Engineering, University of Houston, Houston, TX  77204-4006, United States, Materials Science and Engineering Program, University of Houston, Houston, TX  77204, United States, Advanced Manufacturing Institute (AMI), University of Houston, Houston, TX  77204, United States, Texas Center for Superconductivity at UH (TcSUH), University of Houston, Houston, TX  77204, United States",7005512824
"Acoustics Research Group, Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",57205263313
"Detonation Science and Technology Group (Q-6), MS C925, Los Alamos National Laboratory, Los Alamos, NM  87545, United States",36953700600
"Detonation Science and Technology Group (Q-6), Los Alamos National Laboratory, Los Alamos, NM, United States",36953700600
"Department of Biological Engineering, Massachusetts Institute of Technology, 77 Massachusetts Avenue, Cambridge, MA  02139, United States",23970286000
"Department of Defense, Office of Naval Research, 875N. Randolph Street, Arlington, VA  22205-1995, United States",57194276793
"Nanoscience Department, The Joint School of Nanoscience and Nanoengineering, The University of North Carolina at Greensboro, Greensboro, NC, United States",57208827685
"IBM T.J. Watson Research Center, 1101 Kitchawan Road, PO Box 218, Yorktown Heights, NY  10598, United States",7401703652
"Semiconductor Research Corp, 4819 Emperor BlvdDurham, NC  27703, United States",57202228997
"Micron School of Materials Science & Engineering, Boise State University, Boise, ID  83725, United States",54415129200
"Semiconductor Research Corp, 4819 Emperor BlvdDurham, NC  27703, United States",7005373645
"University of British Columbia, United States",57202047395
"Imperial College London, United Kingdom",57193927413
"Imperial College London, United Kingdom",26029526200
"University of British Columbia, United States",7006799143
"University of British Columbia, Canada",7006799143
"New York University, United States",57203922639
"New York University Abu Dhabi, United Arab Emirates",57196487336
"Dept of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",16199522200
"Mechanical Engineering Department, Brigham Young University, Provo, UT  84602, United States",56985459400
"Mechanical Engineering Department, Brigham Young University, Provo, UT  84602, United States",57195343816
"Mechanical Engineering Department, Brigham Young University, Provo, UT  84602, United States",57201722090
"Mechanical Engineering DeptBrigham Young University, Provo, UT, United States",57201722090
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",56237421600
"Department of Electrical Engineering and Computer Science, Washington State University, Pullman, WA  99164, United States",55912340300
"Washington State University, Pullman, WA  99163, United States",55912340300
"Information and Decision Algorithms Laboratories, Brigham Young University, Provo, UT  84602, United States",57201864184
"Brigham Young University, Information and Decision Algorithms Laboratories, Provo, UT  84602, United States",57201864184
"Department of Electrical Engineering and Computer Science, Washington State University, Pullman, WA  99164, United States",34874297000
"Washington State University, Pullman, WA  99163, United States",34874297000
"Washington State University, Pullman, WA, United States",34874297000
"Department of Electrical Engineering and Computer Science, Washington State University, Pullman, WA  99164, United States",10639679200
"Washington State University, Pullman, WA  99163, United States",10639679200
"Washington State University, Pullman, WA, United States",10639679200
"Brigham Young University, Instructional Psychology and Technology, Provo, UT, United States",56854811600
"Westminster College, Computer Science, Salt Lake City, UT, United States",55141781300
"Departament d′Enginyeria Mecànica, Universitat Rovira i Virgili, Av. Països Catalans, 26, Tarragona, 43007, Spain",57190384916
"Departament d'Enginyeria Mecànica, Universitat Rovira i Virgili, Av. Països Catalans, 26, Tarragona, 43007, Spain",57190384916
"Departament d′Enginyeria Mecànica, Universitat Rovira i Virgili, Av. Països Catalans, 26, Tarragona, 43007, Spain",7005253700
"Departament d'Enginyeria Mecànica, Universitat Rovira i Virgili, Av. Països Catalans, 26, Tarragona, 43007, Spain",7005253700
"Departament d′Enginyeria Mecànica, Universitat Rovira i Virgili, Av. Països Catalans, 26, Tarragona, 43007, Spain",7004060735
"Departament d'Enginyeria Mecànica, Universitat Rovira i Virgili, Av. Països Catalans, 26, Tarragona, 43007, Spain",7004060735
"Statistical Sciences Group, Los Alamos National Laboratory, Los Alamos, NM, United States",55413434100
"Department of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA  30332, United States",57197733358
"Georgia Institute of Technology, Atlanta, GA  30332, United States",57197733358
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57200390842
"Los Alamos National Laboratory, United States",8392459500
"Los Alamos National Laboratory, United States",57200730892
"Los Alamos National Laboratory, United States",53984647600
"Los Alamos National Laboratory, United States",56806547100
"Los Alamos National Laboratory, United States, University of Chicago, United States",57201199846
"Los Alamos National Laboratory, United States",57201509548
"Los Alamos National Laboratory, United States, University of Maryland, Baltimore County, United States",7006051256
"Los Alamos National Laboratory, United States",6505878659
"Los Alamos National Laboratory, United States",8298784700
"Los Alamos National Laboratory, United States",35747244700
"Department of Computer Science, Brigham Young University, Information and Decision Algorithms Laboratories, Provo, UT  84602, United States",57193565771
"Department of Electrical and Computer Engineering, University of Calgary, Calgary, Canada",16177635300
"Brigham Young University, United States",57207108623
"Brigham Young University, United States",57200290256
"Brigham Young University, United States",57207112163
"Brigham Young University, United States",7102270639
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57205388766
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57205393448
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",16313800700
"Brigham Young University, Provo, UT, United States",16313800700
"Electrical and Computer Engineering Department, Brigham Young University, 450 Engineering Building, Provo, UT  84602, United States",16313800700
"Department of Electrical and Computer Engineering, Brigham Young University, 459 Clyde Building, Provo, UT, United States",16313800700
"Electrical and Computer Engineering Department, 459 Clyde Building, Brigham Young University, Provo, UT  84602, United States",16313800700
"Department of Electrical Engineering, Brigham Young University, Provo, UT, United States",16313800700
"Dept. of Electrical and Computer Engineering, Tufts University, Medford, MA, United States",55638504300
"Brigham Young University, Provo, UT  84602, United States",56798055200
"Brigham Young University, Department of Chemical Engineering, 350 CB, Crabtree Building, Provo, UT  84602, United States",56798055200
"Brigham Young University, Provo, UT  84602, United States",57192697616
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57192697616
"Brigham Young University, Provo, UT  84602, United States",8621794000
"Brigham Young University, Department of Mechanical Engineering, Provo, UT  84602, United States",8621794000
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",8621794000
"Brigham Young University, Department of Chemical Engineering, 350 CB, Crabtree Building, Provo, UT  84602, United States",8621794000
"Department of Mechanical Engineering, Brigham Young University, 360 EB, Provo, UT  84602, United States",8621794000
"Brigham Young University, Department of Mechanical Engineering, 360 EB, Provo, UT  84602, United States",8621794000
"Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",8621794000
"Brigham Young University, Mechanical Engineering Department, Provo, UT  84602, United States",8621794000
"Department of Mechanical Engineering, Brigham Young University, 435 CTB, Provo, UT  84602, United States",8621794000
"BYU Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",8621794000
"Brigham Young University, Department of Mechanical Engineering, Provo, UT  84602, United States",57215306633
"Brigham Young University, Provo, UT  84602, United States",57201367093
"Brigham Young University, Department of Mechanical Engineering, Provo, UT  84602, United States",57201367093
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57189445479
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",55812232700
"Department of Mech Eng, Brigham Young University, Provo, UT, United States",55812232700
"Brigham Young University, United States",55812232700
"Department of Mechanical Engineering, Brigham Young University, 435 Crabtree Building, Provo, UT  84602, United States, Department of Mechanical and Aerospace Engineering, Utah State University, 4130 Old Main Hill, Logan, UT  84322, United States, Department of Physics and Astronomy, KU Leuven, Celestijnenlaan 200D, Heverlee, B-3001, Belgium",55812232700
"Brigham Young University, Department of Mechanical Engineering, Provo, UT, United States",57192955909
"Brigham Young University, United States",57192955909
"Brigham Young University, United States",55161739600
"Brigham Young University, Industrial Design, United States",55161739600
"Brigham Young University, United States",57211281996
"Brigham Young University, United States",57211282830
"Brigham Young University, United States",57204903122
"Brigham Young University, United States",57187178400
"Brigham Young University, United States",57211282935
"Brigham Young University, Provo, UT, United States",57216747100
"Brigham Young University, Provo, UT, United States",57216739000
"Brigham Young University, Provo, UT, United States",57212553003
"Brigham Young University, Provo, UT, United States",57200205435
"Mechanical Engineering, Brigham Young University, Provo, UT, United States",57200205435
"Brigham Young University, United States",57203241931
"Brigham Young University, United States",57212168814
"Brigham Young University, United States",57212172095
"Electrical and Computer Engineering Department, Brigham Young University, 450 Engineering Building, Provo, UT  84602, United States",57205292526
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57205292526
"Department of Electrical Engineering, Brigham Young University, Provo, UT, United States",57205292526
"Brigham Young University, United States",57195066838
"Brigham Young University, Provo, UT, United States",57195066838
"Brigham Young University, United States",57212106357
"Brigham Young University, United States",57212103171
"Avenue Consultants Inc6575 South Redwood RdTaylorsville, UT  84123, United States",57211214561
"Dept. of Statistics, Brigham Young UnivProvo, UT  84602, United States",57211216470
"Brigham Young University, United States",57212107036
"Brigham Young University, United States",57212104751
"Brigham Young University, United States",57212106857
"Brigham Young University, United States",57212104028
"Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57204799155
"Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57204803477
"Neuroscience, Brigham Young University, Provo, UT  84602, United States",57204802622
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84606, United States",57219001134
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57219001134
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84606, United States",57218994430
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84606, United States",57218994299
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57218995344
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",36677010800
"Brigham Young University, Department of Electrical and Computer Engineering, Provo, UT  84602, United States",57204692730
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT, United States",57204692730
"Brigham Young University, Department of Manufacturing Engineering 265 CTB, Provo, UT  84602, United States",56747516900
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",56071519600
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212342916
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212351695
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212342217
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212343330
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212351059
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212341630
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212277900
"Dept. of Microbiology and Molecular Biology, Brigham Young University, Provo, UT  84602, United States",57188667076
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84606, United States",57200534297
"Brigham Young University, 435 CTB, Provo, UT  84602, United States",57200534297
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84606, United States",57214773567
"Dept. of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212271263
"Brigham Young University, Department of Chemical Engineering, 350 CB, Crabtree Building, Provo, UT  84602, United States",57111140800
"Brigham Young University, United States",57197737083
"Brigham Young University, United States",57205761514
"Brigham Young University, United States",57205766759
"Brigham Young University, United States",57205762398
"Department of Mechanical Engineering, Brigham Young University, 350 EB, Provo, UT  84602, United States",7004511126
"Brigham Young University, 435T CTB, Provo, UT  84602, United States",7004511126
"Department of Mechanical Engineering, Brigham Young University, 350 EB, Provo, UT  84602, United States",57200687939
"Brigham Young University, 209 ERL, Provo, UT  84602, United States",57200687939
"Department of Mechanical Engineering, Brigham Young University, 350 EB, Provo, UT  84602, United States",57200688910
"Department of Mechanical Engineering, Brigham Young University, Provo, UT, United States",57200688910
"Brigham Young University, 209 ERL, Provo, UT  84602, United States",57200688910
"Electrical and Computer Engineering Department, Brigham Young University, Provo, UT  84602, United States",57031187500
"Brigham Young University, Electrical and Computer Engineering DeptProvo, UT, United States",57031187500
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57031187500
"Department of Chemistry and Biochemistry, Brigham Young University, C100 BNSN, Provo, UT  84602, United States",57089497400
"Department of Chemistry and Biochemistry, Brigham Young University, C100 BNSN, Provo, UT  84602, United States",57209912956
"Department of Chemistry and Biochemistry, Brigham Young University, C100 BNSN, Provo, UT  84602, United States",57209911428
"Department of Chemistry and Biochemistry, Brigham Young University, C100 BNSN, Provo, UT  84602, United States",57211503118
"Department of Chemistry and Biochemistry, Brigham Young University, C100 BNSN, Provo, UT  84602, United States",57211500187
"Department of Physics and Astronomy, Brigham Young University, N265 ESC, rovo, UT  84602, United States",7006120837
"Department of Phys and Astronomy, Brigham Young University, Provo, UT, United States",7006120837
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",7006120837
"Brigham Young University, Electrical and Computer Engineering DeptProvo, UT, United States",57209530205
"Department of Mechanical Engineering, Brigham Young University, 360 EB, Provo, UT  84602, United States",57215116223
"Department of Mechanical Engineering, Brigham Young University, 360 EB, Provo, UT  84602, United States",57191952713
"Department of Mechanical Engineering, Brigham Young University, 435 CTB, Provo, UT  84602, United States",57191952713
"BYU Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57191952713
"Department of Mechanical Engineering, Brigham Young University, 360 EB, Provo, UT  84602, United States",57188658434
"Brigham Young University, Department of Mechanical Engineering, 360 EB, Provo, UT  84602, United States",57188658434
"BYU Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57188658434
"National Renewable Energy Laboratory, National Wind Technology Center, 15013 Denver West Pkwy, Golden, CO  80401, United States",36682113800
"National Renewable Energy Laboratory, Golden, CO  80401, United States, National Wind Technology Center, 18200 CO-128, Boulder, CO  80303, United States",36682113800
"National Wind Technology Center, National Renewable Energy Laboratory, Golden, CO  80401, United States",36682113800
"National Renewable Energy Laboratory, National Wind Technology Center, 15013 Denver West Pkwy, Golden, CO  80401, United States",56245452300
"National Wind Technology Center, National Renewable Energy Laboratory, Golden, CO  80401, United States",56245452300
"National Renewable Energy Laboratory, National Wind Technology Center, 15013 Denver West Pkwy, Golden, CO  80401, United States",35310092900
"National Wind Technology Center, National Renewable Energy Laboratory, Golden, CO  80401, United States",35310092900
"Department of Mech Eng, Brigham Young University, Provo, UT, United States",57214589312
"Department of Phys and Astronomy, Brigham Young University, Provo, UT, United States",57215007775
"Idaho National Laboratory, Idaho Falls, ID, United States",36126203400
"Idaho National Laboratory, Idaho Falls, ID, United States",7102843798
"University of South Florida, Tampa, FL, United States",57214451592
"University of South Florida, Tampa, FL, United States",6603114735
"University of South Florida, Tampa, FL, United States",8641604600
"Compressor Aero Research Laboratory, Air Force Research Laboratory, Propulsion Directorate, Wright-Patterson AFBOH  45433, United States",23027991800
"Compressor Aero Research Laboratory, Air Force Research Laboratory, Propulsion Directorate, Wright-Patterson AFB, OH  45433, United States",23027991800
"Compressor Aero Research Laboratory, Air Force Research Laboratory, Propulsion DirctWright-Patterson AFB, OH  45433, United States",23027991800
"Department of Automatic Control and Systems Engineering, University of Sheffield, Sheffield, S1 3JD, United Kingdom",7103035939
"Department of Automatic Control and Systems Engineering, University of Sheffield, Sheffield, S1 3JD, United Kingdom",57212228353
"Department of Automatic Control and Systems Engineering, University of Sheffield, Sheffield, S1 3JD, United Kingdom",7404957607
"Department of Civil Engineering, Federal University of São Carlos – UFSCar, São Carlos, Brazil",57203578595
"Department of Civil Engineering, Federal University of São Carlos – UFSCar, São Carlos, Brazil",57203572508
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84062, United States",55849943100
"Mechanical and Aerospace Engineering Department, Oklahoma State University at Stillwater, Stillwater, OK  74074, United States",35338971800
"BTU Cottbus-Senftenberg, Siemens-Halske-Ring 14, Cottbus, D-03046, Germany",57207260622
"BTU Cottbus-Senftenberg, Siemens-Halske-Ring 14, Cottbus, D-03046, Germany",24336460200
"Brandenburgische Technische Universität Cottbus-Senftenberg, Cottbus, Germany",24336460200
"Purdue University, West Lafayette, United States",57195960835
"Purdue University, School of Engineering Education at Purdue, West Lafayette, United States",57195960835
"Brigham Young UniversityUT, United States",57203300120
"Purdue University, School of Engineering Education at Purdue, West Lafayette, United States",57203300120
"Brigham Young University, United States",57203300120
"Purdue University, West Lafayette, United States",13607032600
"Purdue University, School of Engineering Education at Purdue, West Lafayette, United States",13607032600
"Purdue University, West Lafayette (College of Engineering), United States",13607032600
"Brigham Young University, United States",57209399640
"Brigham Young University, United States",57212167791
"Brigham Young University, United States",57209394752
"Hales Engineering, 1220 North 500 West, Lehi, UT  84043, United States",57211217749
"Brigham Young University, Provo, UT  84602, United States",57203661821
"Electrical and Computer Engineering Department, Brigham Young University, Provo, UT  84602, United States",57203661821
"Brigham Young University, Electrical and Computer Engineering, Provo, UT, United States",57203661821
"NASA Langley Research Center, Hampton, VA  23681, United States",46961076700
"NASA Langley Research Center, Hampton, VA  23681, United States",7801515665
"Civil and Environmental Engineering DeptBrigham Young Univ368 CB, Provo, UT  84602, United States",57208012133
"Wagstaff Crane Service, 4315 S. Commerce DrMurray, UT  84107, United States",57208012227
"School of Engineering, University of California Santa Cruz, Santa Cruz, CA  95064, United States",55698505100
"University of California, Santa Cruz, School of Engineering, 1156 High Street, Santa Cruz, CA  95064, United States",55698505100
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States",57203308821
"School of Engineering, University of California Santa Cruz, Santa Cruz, CA  95064, United States",55326143600
"School of Engineering, University of California Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",55326143600
"School of Engineering, University of California, Santa Cruz, 1156 High Street, Santa Cruz, CA  95064, United States",55326143600
"Brigham Young University, Provo, UT, United States",57212351859
"US Air Force Academy Colorado SpringsCO, United States",7404766197
"Department of Engineering Mechanics, US Air Force Academy, Colorado Springs, CO  80840, United States",7404766197
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57212271159
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57205765859
"Brigham Young University, United States",57205765859
"Brigham Young University, Provo, UT, United States",7201511283
"Brigham Young University, 360G EB, Provo, UT  84602, United States",7201511283
"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",7201511283
"Brigham Young University, Dept. of Mechanical Engineering, CTB435, Provo, UT  84602, United States",7201511283
"Brigham Young University, Provo, UT, United States",6602191934
"Brigham Young University, 360G EB, Provo, UT  84602, United States",6602191934
"Mechanical Engineering Department, Brigham Young University, Provo, UT, United States",6602191934
"Brigham Young University, Dept. of Mechanical Engineering, CTB435, Provo, UT  84602, United States",6602191934
"INSA de Lyon, Villeurbanne, France",57193878725
"Univ Lyon, CNRS, INSA-Lyon, Université Claude Bernard Lyon 1, CETHIL, Villeurbanne, 5008, France",57193878725
"Univ Lyon, CNRS, INSA-Lyon, Université Claude Bernard Lyon 1, CETHIL UMR5008, Villeurbanne, F-69621, France",57193878725
"Centre de Thermique et d'Energétique de Lyon, INSA de Lyon, Villeurbanne, France",57193878725
"Centre de Thermique et d’Energétique de Lyon, INSA de Lyon, 9 rue de la Physique, Villeurbanne, 69621, France",57193878725
"Brigham Young UniversityUT, United States",57210949030
"Industrial Algorithms LimitedON, Canada",7404901361
"Institute of Thermal Science and Technology, Shandong University, Jinan, Shandong  250061, China",57210375461
"Institute of Thermal Science and Technology, Shandong University, Jinan, Shandong  250061, China",55861508600
"Institute of Thermal Science and Technology, Shandong University, Jinan, Shandong  250061, China",56484754900
"Loughborough Design School, Loughborough University, Loughborough, LE11 3TU, United Kingdom",6506942267
"Loughborough Design School, Loughborough University, Loughborough, LE11 3TU, United Kingdom",6602562656
"Brigham Young University, Electrical and Computer Engineering Department, Provo, UT, United States",57202112010
"Brigham Young University, Department of Electrical and Computer Engineering, Provo, UT, United States",57202112010
"Brigham Young University, Electrical and Computer Engineering Department, Provo, UT, United States",57202120923
"Brigham Young University, Department of Electrical and Computer Engineering, Provo, UT, United States",57202120923
"Brigham Young University, United States",57193360481
"Department of Mechanical Engineering, Brigham Young University, Provo, UT  84602, United States",57193360481
"Brigham Young University, United States",57205767010
"Ford Motor Company, United States",57205762391
"South Dakota School of Mines & Technology, CM 311, Rapid City, SD  57701, United States",35435170000
"Brigham Young University, 368 Clyde Building, Provo, UT  84602, United States",55665473200
"Department of Civil and Environmental Engineering, Brigham Young University, 368 Clyde BldgProvo, UT  84604, United States",55665473200
"Dept. of Civil and Environmental Engineering, Brigham Young Univ368 Clyde BldgProvo, UT  84602, United States",55665473200
"Brigham Young University, 368 Clyde Building, Provo, UT  84602, United States",57204677450
"Brigham Young University, 368 Clyde Building, Provo, UT  84602, United States",57204677555
"Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT  84602, United States, NSF Center for Space High-Performance, and Resilient Computing, Alexandria, VA  22314, United States",57204472177
"Department of Physics and Astronomy, Brigham Young University, Provo, UT  84602, United States",56530707600
"School of Applied and Engineering Physics, Cornell University, Ithaca, NY  14853, United States",54790496100
"Media Laboratory, Massachusetts Institute of Technology, 75 Amherst StCambridge, MA  02142, United States",26427694400
